Nom	FreqN	SourceN	BigramN	Score_etym	ClSem_p	ClSem_h	ClSem_c	ClSem_a	Score_p	Score_h	Score_c	Score_a	SyllN	AccSyllN	AccZal	ClFlex	ClFlexZal	Genre	AllomV	AllomC	Segment	Adjectif	Context	FreqA	Radical	DPhoR	SuffDerA
арык	530	autre	#а ар ры ык к#	-1.0175407112145058	0	0	c	0	0.4711443479795455	0.3577574957432757	0.5708465140193235	0.3297326150548989	2	d	a	I	3	m	0	palat	0	арычный		9	арыч	cAlv	n
бегемот	1273	autre	#б бе ег ге ем мо от т#	-0.9682354021797576	0	h	0	0	0.319286931416885	0.6586644796381539	0.3765709319169869	0.2864332782131603	3	d	a	I	1	m	0	0	0	бегемотовый		9	бегемот	cDent	Ov
бензол	673	autre	#б бе ен нз зо ол л#	0.3939710123858261	0	0	c	0	0.1821665365935304	0.2186893431941401	0.7598670649993807	0.3983145270452074	2	d	a	I	1	m	0	0	0	бензоловый		9	бензол	cDent	Ov
бомбардир	6293	autre	#б бо ом мб ба ар рд ди ир р#	-2.5832067142709505	0	h	0	0	0.2095675546207598	0.4686064392548074	0.3315819765940114	0.3430085451350121	3	d	a	I	1	m	0	0	0	бомбардирный		9	бомбардир	cDent	n
бытие	21043	slave	#б бы ыт ти ие е#	2.3147257042366274	0	0	0	a	0.3709735183969231	0.2914880230085762	0.4077717459373858	0.6062314808921695	3	d	b	I	7	n	0	0	0	бытейский		9	бытеj	cAlv	sk
винил	614	autre	#в ви ин ни ил л#	0.5079423226009399	0	0	c	0	0.1391240379362339	0.2573127398721554	0.5055895376494053	0.4150286572939493	2	d	a	I	1	m	0	mouil	0	винильный		9	винил	cDent	n
волонтер	3394	autre	#в во ол ло он нт те ер р#	-1.6341796976743137	0	h	0	0	0.2112339520622881	0.4470988489075582	0.2756928119178304	0.2856270634839501	3	d	a	I	1	m	0	0	0	волонтерный		9	волонтер	cDent	n
гумус	159	autre	#г гу ум му ус с#	-0.4520459316229164	0	0	c	0	0.1731391025931139	0.2556984180840033	0.53733668362777	0.3532692280180926	2	ad	a	I	1	m	0	0	0	гумусный		9	гумус	cDent	n
йод	2438	autre	#й йо од д#	0.4367261453223551	0	0	c	0	0.1756709075655977	0.3116504501595559	0.615690316134684	0.4086901702049248	1	d	a	I	1	m	0	0	0	йодовый		9	йод	cDent	Ov
кальмар	871	autre	#к ка ал ль ьм ма ар р#	-2.288329399088167	0	h	0	0	0.260189107149811	0.6749807775576839	0.5028853426357979	0.3299902577317123	2	d	a	I	1	m	0	0	0	кальмарский		9	кальмар	cDent	sk
кандидат	56043	autre	#к ка ан нд ди ид да ат т#	-2.032052059931268	0	h	0	0	0.1863342082356073	0.3898426261505567	0.2144597773863661	0.3266572674200131	3	d	a	I	1	m	0	0	0	кандидатной		9	кандидат	cDent	n
комитет	95415	autre	#к ко ом ми ит те ет т#	-3.716340916336093	0	0	0	a	0.2049459374523057	0.3961983604825906	0.3662994715604966	0.5518250293045186	3	d	a	I	1	m	0	0	0	комитетный		9	комитет	cDent	n
крематорий	1097	autre	#к кр ре ем ма ат то ор ри ий й#	-2.956032101650364	0	0	c	0	0.3203523464585023	0.2007539455202185	0.3751074456653859	0.2493643228415958	4	ad	a	I	7	m	0	0	supp	крематорский		9	крематор	cDent	sk
кунсткамера	533	autre	#к ку ун нс ст тк ка ам ме ер ра а#	0.8441649103171223	0	0	c	0	0.3365331360623215	0.2818657564775534	0.4632813656389081	0.3827410353736578	4	aad	a	II	1	f	0	0	0	кунсткамерский		9	кунсткамер	cDent	sk
кусок	32970	slave	#к ку ус со ок к#	0.2789191983376421	0	0	0	a	0.1620078394282761	0.359890025580164	0.5564337301658444	0.5496323812621784	2	d	b	I	3	m	1	palat	0	кусочный		9	кусоч	cAlv	n
леденец	1147	slave	#л ле ед де ен не ец ц#	1.4087104773878687	0	0	c	0	0.281787001745165	0.4044874493060376	0.6944141518649702	0.4638911700848647	3	d	b	I	5	m	1	palat	0	леденечный		9	леденеч	cAlv	n
лиана	1185	autre	#л ли иа ан на а#	0.7710514332286484	0	0	c	0					3	ad	a	II	1	f	0	0	0	лианный		9	лиан	cDent	n
лиана	1185	autre	#л ли иа ан на а#	0.7710514332286484	0	0	c	0					3	ad	a	II	1	f	0	0	0	лиановый		9	лиан	cDent	Ov
мажор	488	autre	#м ма аж жо ор р#	-1.904331389503844	0	h	0	a	0.1852336056836404	0.1809025563771779	0.4339939540656196	0.4156541113946644	2	d	a	I	1	m	0	0	0	мажорский		9	мажор	cDent	sk
метрополия	748	autre	#м ме ет тр ро оп по ол ли ия я#	-2.6575734671964555	0	0	c	0	0.4336646471535879	0.3624152367514061	0.3430863888376693	0.2788779170934742	5	aad	a	II	7	f	0	0	supp	метропольный		9	метропол	cDent	n
мулат	265	autre	#м му ул ла ат т#	-1.7797877376705689	0	h	0	0	0.2943851416710063	0.4842545457049285	0.2448251001672222	0.2459550979980465	2	d	a	I	1	m	0	0	0	мулатский		9	мулат	cDent	sk
никель	5510	autre	#н ни ик ке ел ль ь#	0.0782111929754222	0	0	c	0	0.2261568029277246	0.2184298116231998	0.7128744944470973	0.3290871672003858	2	ad	a	I	2	m	0	0	0	никельный		9	никел	cDent	n
оксюморон	106	autre	#о ок кс сю юм мо ор ро он н#	-0.8126779403266146	0	0	c	0					4	aad	a	I	1	m	0	0	supp	оксюморный		9	оксюмор	cDent	n
пантера	1211	autre	#п па ан нт те ер ра а#	0.0885177291584926	0	h	0	0	0.3137603039901731	0.4378998135196378	0.3489748780845046	0.2752940176175881	3	ad	a	II	1	f	0	0	0	пантерный		9	пантер	cDent	n
пачка	11119	slave	#п па ач чк ка а#	4.390994475362485	0	0	c	a	0.1397786200069755	0.2886168592422328	0.6379613599611649	0.4367547784818015	2	ad	a	II	3	f	1	palat	0	пачечный		9	пачеч	cAlv	n
сахарин	284	autre	#с са ах ха ар ри ин н#	-2.1344797333333614	0	0	c	0					3	d	a	I	1	m	0	0	0	сахаринный		9	сахарин	cDent	n
статуя	8521	autre	#с ст та ат ту уя я#	-1.5363611388282712	0	0	c	0	0.4198166171250106	0.400691014353379	0.648364766992867	0.3546498079790011	3	aad	a	II	6	f	0	0	0	статуйный		9	статуj	cAlv	n
тайга	8656	autre	#т та ай йг га а#	0.9257017258685808	0	0	c	0	0.5026467072596754	0.4215742736441967	0.6087537248663569	0.3850034790686297	2	d	b	II	3	f	1	0	0	тайговый		9	тайг	cVel	Ov
топаз	572	slave	#т то оп па аз з#	-0.4903723112065944	0	0	c	0	0.2380088524447706	0.3669958400784835	0.7551034547518434	0.3479984104868956	2	d	a	I	1	m	0	0	0	топазный		9	топаз	cDent	n
труд	168493	slave	#т тр ру уд д#	-0.2889888732274439	0	0	0	a	0.2120761216035501	0.2682247741287452	0.3388990752257854	0.4223192789528301	1	d	b	I	1	m	0	0	0	трудовый		9	труд	cDent	Ov
тумба	1822	autre	#т ту ум мб ба а#	1.2407237051050526	0	0	c	0	0.1914490881394455	0.2730141648913919	0.5546918770995355	0.3663148620215649	2	ad	a	II	1	f	0	0	0	тумбовый		9	тумб	cLab	Ov
утюг	2556	autre	#у ут тю юг г#	-0.0356103757952276	0	0	c	0	0.1824697712369892	0.3047890621277141	0.5620512843090602	0.3983343851739706	2	d	b	I	3	m	0	palat	0	утюжный		9	утюж	cAlv	n
храм	53298	slave	#х хр ра ам м#	-0.8158669328547782	0	0	c	0	0.4193072723396694	0.4052241096015996	0.6829119090532497	0.3690158154700502	1	d	a	I	1	m	0	0	0	храмный		9	храм	cLab	n
чайка	10341	slave	#ч ча ай йк ка а#	3.1076174279908013	0	h	0	0	0.2560981720159156	0.4369086659082996	0.308504067723781	0.2422804347703908	2	ad	a	II	3	f	1	palat	0	чаечный		9	чаеч	cAlv	n
адъюнкт	355	autre	#а ад дъ ъю юн нк кт т#	-1.866946241856796	0	h	0	0	0.3499052851899012	0.4747856976057105	0.2919421339033949	0.3454722320229811	2	d	a	I	1	m	0	0	0	адъюнктский		8	адъюнкт	cDent	sk
балл	13495	autre	#б ба ал лл л#	-1.1367708900791471	0	0	0	a	0.1639598289138685	0.2304941965999713	0.2924406601781317	0.5308007628953721	1	d	a	I	1	m	0	0	0	балловый		8	балл	cDent	Ov
веранда	3994	autre	#в ве ер ра ан нд да а#	0.847215591065108	0	0	c	0	0.2605881654618213	0.2856425624383412	0.6557805313610624	0.3686255540162181	3	ad	a	II	1	f	0	0	0	верандный		8	веранд	cDent	n
глыба	4621	slave	#г гл лы ыб ба а#	1.391923767978211	0	0	c	0	0.2458050769565627	0.3478880252684003	0.6278968388819969	0.4452429162322027	2	ad	a	II	1	f	0	0	0	глыбный		8	глыб	cLab	n
гусляр	389	slave	#г гу ус сл ля яр р#	-0.7577729947541629	0	h	0	0	0.3333010378056688	0.5014311931280316	0.4140721110461094	0.4216459977773992	2	d	c	I	1	m	0	0	0	гуслярский		8	гусляр	cDent	sk
дендрит	93	autre	#д де ен нд др ри ит т#	-2.344785170923274	0	0	c	0	0.2039321250796541	0.3252095151101027	0.5641930296941207	0.4305335140248177	2	d	a	I	1	m	0	0	0	дендритовый		8	дендрит	cDent	Ov
звездочет	676	slave	#з зв ве ез зд до оч че ет т#	0.9972535341075722	0	h	0	0	0.3130234139712883	0.4397446995798704	0.2683761725313731	0.2924921111741178	3	d	a	I	1	m	0	0	0	звездочетный		8	звездочет	cDent	n
иприт	153	autre	#и ип пр ри ит т#	-1.9687719284782743	0	0	c	0	0.1714085747454126	0.2389074695543533	0.5763107555487894	0.3561795129716644	2	d	a	I	1	m	0	0	0	ипритный		8	иприт	cDent	n
каземат	1098	autre	#к ка аз зе ем ма ат т#	-0.9704314204547996	0	0	c	0	0.2750184281562958	0.2933028561552306	0.5165179041480009	0.3343881317006286	3	d	a	I	1	m	0	0	0	казематский		8	каземат	cDent	sk
канава	4056	autre	#к ка ан на ав ва а#	2.199448990598408	0	0	c	0	0.2605202106237512	0.3045214668293913	0.6257922285294286	0.3807868649471143	3	ad	a	II	1	f	0	0	0	канавский		8	канав	cLab	sk
кварцит	148	autre	#к кв ва ар рц ци ит т#	-3.6557041133744	0	0	c	0	0.259897075458262	0.2653134464642931	0.6980024976645117	0.390793534219746	2	d	a	I	1	m	0	0	0	кварцитный		8	кварцит	cDent	n
клондайк	278	autre	#к кл ло он нд да ай йк к#	-1.158885156201072	p	0	0	0	0.4404811891675504	0.3007236027728852	0.3003991335669195	0.2647224678356165	2	d	a	I	3	m	0	0	0	клондайкский		8	клондайк	cVel	sk
крушина	122	slave	#к кр ру уш ши ин на а#	1.1222834940004178	0	0	c	0	0.1655723771531314	0.3714508249245642	0.6894338762694794	0.3015716881595787	3	ad	a	II	1	f	0	0	0	крушиновый		8	крушин	cDent	Ov
кувшинка	577	slave	#к ку ув вш ши ин нк ка а#	1.8892018529924377	0	0	c	0	0.2465526088218337	0.4354687673929042	0.6168020681674505	0.310951689027268	3	ad	a	II	3	f	1	0	0	кувшинковый		8	кувшинк	cVel	Ov
кухарка	4005	autre	#к ку ух ха ар рк ка а#	1.7453674412700346	0	h	0	0	0.2135356375237544	0.5652306653669436	0.3909676811566244	0.2905778538980262	3	ad	a	II	3	f	1	palat	0	кухарочный		8	кухароч	cAlv	n
лимузин	2238	autre	#л ли им му уз зи ин н#	-2.1471225136887844	0	0	c	0	0.2747891786708518	0.3830771729530102	0.5393049131086249	0.2986725578320591	3	d	a	I	1	m	0	0	0	лимузинный		8	лимузин	cDent	n
микшер	17	autre	#м ми ик кш ше ер р#	-2.668307334615998	0	0	c	0	0.1536459026881535	0.3283152844805733	0.456206491021435	0.3621164125044043	2	ad	a	I	1	m	0	0	0	микшерский		8	микшер	cDent	sk
носок	8697	slave	#н но ос со ок к#	1.4677020752699323	0	0	c	0	0.1331839904137774	0.2891305152047077	0.6744342951254756	0.4574870066198984	2	d	b	I	3	m	1	0	0	носковой		8	носк	cVel	Ov
ноутбук	3618	autre	#н но оу ут тб бу ук к#	1.1162782297460667	0	0	c	0	0.1991657897785417	0.370153924293123	0.6027569585820312	0.358610061804952	3	d	a	I	3	m	0	palat	0	ноутбучный		8	ноутбуч	cAlv	n
пациент	18638	autre	#п па ац ци ие ен нт т#	-0.34746448506129	0	h	0	0	0.2090936823193162	0.4441683475595733	0.4791461467040069	0.4581907786262823	3	d	a	I	1	m	0	0	0	пациентный		8	пациент	cDent	n
перун	1090	slave	#п пе ер ру ун н#	-0.3321991135027383	p	0	0	0	0.39541659340866	0.4343055493865557	0.3878003119345871	0.3103269909711634	2	d	a	I	1	m	0	0	0	перунный		8	перун	cDent	n
реагент	1910	autre	#р ре еа аг ге ен нт т#	-1.2435630135061273	0	0	c	0	0.1635409631474905	0.2704189646672587	0.6626644640764365	0.4801019890292655	3	d	a	I	1	m	0	0	0	реагентный		8	реагент	cDent	n
свеча	19732	slave	#с св ве еч ча а#	2.955171715172193	0	0	c	0	0.2128098140091778	0.3295604431935758	0.6336365285202123	0.3349672516059482	2	d	f	II	4	f	0	0	0	свечевой		8	свеч	cAlv	Ov
спойлер	400	autre	#с сп по ой йл ле ер р#	0.1292311534609241	0	0	0	a	0.1784618021943068	0.2996260935337398	0.467546446534466	0.4287269795796428	2	ad	a	I	1	m	0	0	0	спойлерский		8	спойлер	cDent	sk
сруб	1565	slave	#с ср ру уб б#	0.7172169194416058	0	0	c	a	0.2545437723587606	0.2732068228947143	0.6250751475851942	0.354508593209748	1	d	a	I	1	m	0	0	0	срубный		8	сруб	cLab	n
троглодит	241	autre	#т тр ро ог гл ло од ди ит т#	-1.5470841697763773	0	h	0	0	0.2958937733743725	0.4617921260591749	0.3394018728620284	0.2908981971889565	3	d	a	I	1	m	0	0	0	троглодитский		8	троглодит	cDent	sk
фибрин	224	autre	#ф фи иб бр ри ин н#	-2.956635421586044	0	0	c	0	0.160761133780162	0.2953670912363572	0.6668522141341079	0.4359718117626265	2	d	a	I	1	m	0	0	0	фибриновый		8	фибрин	cDent	Ov
хлор	1800	autre	#х хл ло ор р#	-0.823356824272859	0	0	c	0	0.1501355615217781	0.2223708066827811	0.7084325965100841	0.4192174079685055	1	d	a	I	1	m	0	0	0	хлоровый		8	хлор	cDent	Ov
хребет	8515	slave	#х хр ре еб бе ет т#	-1.111852723665412	0	0	c	0	0.4648951317720536	0.2485620407902171	0.6198444084668203	0.3626446360941623	2	d	b	I	1	m	1	0	0	хребетный		8	хребет	cDent	n
хутор	8622	autre	#х ху ут то ор р#	-1.3027233716961804	0	0	c	0	0.4113313682133364	0.3550137375264479	0.7131283532546754	0.330622111068121	2	ad	c	I	1	m	0	0	0	хуторский		8	хутор	cDent	sk
цикада	603	autre	#ц ци ик ка ад да а#	1.8378525481676569	0	h	0	0	0.2438031267931716	0.559220871520294	0.4288750918712811	0.3792197946381219	3	ad	a	II	1	f	0	0	0	цикадовый		8	цикад	cDent	Ov
черемуха	1588	slave	#ч че ер ре ем му ух ха а#	1.0852708836936409	0	0	c	0	0.2294093979923122	0.4211192279702669	0.6873213150648875	0.3866029259153033	4	aad	a	II	3	f	0	palat	0	черемушный		8	черемуш	cAlv	n
акционер	39199	autre	#а ак кц ци ио он не ер р#	-4.42707158385325	0	h	0	0	0.3197346275512206	0.4985281483153307	0.3753020153386927	0.430062308717359	4	d	a	I	1	m	0	0	0	акционерский		7	акционер	cDent	sk
ассамблея	4589	autre	#а ас сс са ам мб бл ле ея я#	-1.6824315206699	0	0	0	a	0.2395295037108459	0.3465160121200715	0.2696346781178685	0.5930588252175321	4	ad	a	II	6	f	0	0	0	ассамблейной		7	ассамблеj	cAlv	n
балласт	1004	autre	#б ба ал лл ла ас ст т#	-1.8215133568975244	0	0	c	0	0.1758496994912697	0.2708762399905464	0.5316617231171912	0.3909127556331419	2	d	a	I	1	m	0	0	0	балластовый		7	балласт	cDent	Ov
гарнитура	879	autre	#г га ар рн ни ит ту ур ра а#	0.4748711913557908	0	0	c	0	0.1503220685367044	0.2913437177457713	0.4883306887958968	0.4040069004403606	4	ad	a	II	1	f	0	0	0	гарнитурный		7	гарнитур	cDent	n
грядка	3242	slave	#г гр ря яд дк ка а#	3.081352768847199	0	0	c	0	0.2234273434654238	0.3734930615622269	0.6071835205599785	0.3971919701070547	2	ad	a	II	3	f	1	0	0	грядковый		7	грядк	cVel	Ov
дефолт	4847	autre	#д де еф фо ол лт т#	-1.3837641618330383	0	0	0	a	0.1909036020370774	0.330323913903162	0.2890814442626364	0.4628582792076325	2	d	a	I	1	m	0	0	0	дефолтовый		7	дефолт	cDent	Ov
директор	177897	autre	#д ди ир ре ек кт то ор р#	-2.595347965360592	0	h	0	0	0.2279159276935092	0.5598223179788746	0.2952166983114678	0.3274554651454339	3	ad	c	I	1	m	0	0	0	директорный		7	директор	cDent	n
живодер	468	slave	#ж жи ив во од де ер р#	-0.6639488192103783	0	h	0	0	0.302499643996759	0.5230775299692231	0.4208910569711364	0.3850699775706152	3	d	a	I	1	m	0	0	0	живодерный		7	живодер	cDent	n
кампус	404	autre	#к ка ам мп пу ус с#	0.312406426847464	0	0	c	0	0.4055007201843256	0.1817376752949685	0.4410040060448875	0.3147455393300324	2	ad	a	I	1	m	0	0	0	кампусной		7	кампус	cDent	n
кардамон	1555	autre	#к ка ар рд да ам мо он н#	-1.5200626454799275	0	0	c	0	0.3090174992653798	0.3757583557684497	0.7147505698035739	0.4552358882185698	3	d	a	I	1	m	0	0	0	кардамонный		7	кардамон	cDent	n
кварцит	148	autre	#к кв ва ар рц ци ит т#	-3.6557041133744	0	0	c	0	0.259897075458262	0.2653134464642931	0.6980024976645117	0.390793534219746	2	d	a	I	1	m	0	0	0	кварцитовый		7	кварцит	cDent	Ov
крематорий	1097	autre	#к кр ре ем ма ат то ор ри ий й#	-2.956032101650364	0	0	c	0	0.3203523464585023	0.2007539455202185	0.3751074456653859	0.2493643228415958	4	ad	a	I	7	m	0	0	supp	крематорный		7	крематор	cDent	n
кринолин	401	autre	#к кр ри ин но ол ли ин н#	-3.3185534173489586	0	0	c	0	0.2209283156989288	0.3736964047440334	0.5663751701121275	0.5026686974189701	3	d	a	I	1	m	0	0	0	кринолинный		7	кринолин	cDent	n
кринолин	401	autre	#к кр ри ин но ол ли ин н#	-3.3185534173489586	0	0	c	0	0.2209283156989288	0.3736964047440334	0.5663751701121275	0.5026686974189701	3	d	a	I	1	m	0	0	0	кринолиновый		7	кринолин	cDent	Ov
крыло	44174	slave	#к кр ры ыл ло о#	0.4304925568594556	0	0	c	0	0.1666773439250337	0.3166369261665747	0.5216277815830074	0.3815519509528019	2	d	d	I	1	n	0	mouil	0	крыльный		7	крыл	cDent	n
